id,text,audience,category,category_title,char_len,company,doc_type,entity,keywords,part_index,part_total,source_file,source_format,title
techdoc:configuration:offlinestt#p0,"Configuration — `offlineSTT`
configuration — ## `offlineSTT`
On-device Moonshine Voice streaming STT. See [native.md → MoonshineStt](native.md#custom-plugin-moonshinestt-android-only).

| Field | Default | config.js | Purpose |
|-------|---------|-----------|---------|
| `enabled` | **`true`** | L139 | Master switch. Read trong `shouldUseMoonshineSTT()` (`app.js:1381`). *(Bản cũ ghi `false` — sai.)* |
| `moonshineModel` | `base` | L142 | Model short-name. `tiny \| small \| medium` (streaming) hoặc `base` (non-streaming). Stage với `MOONSHINE_MODEL=<name> npm run prepare:moonshine`. |
| `maxRecordingMs` | `30000` | L145 | Hard cap on a single listening session (`offline-stt/index.js:308`). |
| `debug` | `false` | L146 | ⚠️ Hiện không tác động — manager hardcode `debug:true` default (`offline-stt/index.js:72`) và không gate log. Xem [TECH_DEBT 1.2](../TECH_DEBT.md#12-). |",internal,configuration,Configuration,883,Chikku Robotics,techdoc,`offlineSTT`,documentation | configuration | `offlineSTT`,0,2,Chikku_docs/configuration.md,markdown,`offlineSTT`
techdoc:configuration:offlinestt#p1,"Configuration — `offlineSTT`

> ⚠️ **Cấu hình hiện tại mâu thuẫn:** `moonshineModel:'base'` là **non-streaming** (transcribe buffer xong), trong khi `sttEngine:'moonshine'` + `enabled:true` nghĩa là app dùng nó cho cả online. Nếu muốn streaming thật (partials real-time), set `'tiny'`/`'small'`/`'medium'` + re-stage. Xem [TECH_DEBT 6.4](../TECH_DEBT.md#64-).

> Moonshine offline STT là **Android only**. iOS không có plugin tương đương — offline mode trên iOS hiện text-input panel (nếu build được, hiện chưa build do thiếu permission strings).",internal,configuration,Configuration,546,Chikku Robotics,techdoc,`offlineSTT`,documentation | configuration | `offlineSTT`,1,2,Chikku_docs/configuration.md,markdown,`offlineSTT`
techdoc:configuration:voicefiller,"configuration — ## `voiceFiller`
Bridging sentence while the LLM thinks. See [VOICE_FILLER_GUIDE.md](../VOICE_FILLER_GUIDE.md).

| Field | Default | config.js | Purpose |
|-------|---------|-----------|---------|
| `enabled` | `true` | L154 | Khi `true`, frontend speaks a filler sentence on SSE `filler` event (`app.js:1147`). Stream vẫn chạy nếu `false` — chỉ không có bridging speech. |

The actual filler sentences live in `FILLER_SENTENCES` in `app.js:1123` (hiện 1
câu: `""Chikku is thinking, just a moment.""`), not in config. Backend-side toggle
is `FILLER_SIGNAL_ENABLED` in the backend `.env`.

---",internal,configuration,Configuration,606,Chikku Robotics,techdoc,`voiceFiller`,documentation | configuration | `voiceFiller`,0,1,Chikku_docs/configuration.md,markdown,`voiceFiller`
techdoc:configuration:other-constants-in-app-js-not-config#p0,"Configuration — Other constants (in `app.js`, not config)
configuration — ## Other constants (in `app.js`, not config)
Hardcoded constants in `app.js`, documented for completeness:

| Constant | Value | app.js | Purpose |
|----------|-------|--------|---------|
| `FOLLOW_UP_TIMEOUT_MS` | `10000` | L698 | Follow-up window after speaking. |
| `IDLE_NEW_CHAT_TIMEOUT_MS` | `120000` | L699 | 2 min idle → silent new conversation. |
| `OFFLINE_STT_MAX_RETRIES` | `3` | L705 | Bounded auto-retry after offline STT load failure. |
| `OFFLINE_STT_RETRY_BACKOFF` | `[2000, 5000, 10000]` | L706 | Backoff table (ms). |
| `NATIVE_STT_FAIL_THRESHOLD` | `2` | L712 | Số native STT **start** failure liên tiếp trước khi auto-fallback sang Moonshine (`recordNativeSttStartFailure` → `classifyNativeSttError`, app.js:1483). Benign outcomes (`no_match`/`speech_timeout`/`no_speech`/aborted) được phân loại `'no-input'` → **không** tính và **reset** counter. Unknown errors → `'start-failure'` fail-safe (kiosk phải responsive). |",internal,configuration,Configuration,1014,Chikku Robotics,techdoc,"Other constants (in `app.js`, not config)","documentation | configuration | Other constants (in `app.js`, not config)",0,2,Chikku_docs/configuration.md,markdown,"Other constants (in `app.js`, not config)"
techdoc:configuration:other-constants-in-app-js-not-config#p1,"Configuration — Other constants (in `app.js`, not config)
| `FOLLOW_UP_SPEECH_FLOOR_MS` | `10000` | L762 | Min follow-up time guaranteed while user is speaking (không có doc cũ đề cập). |
| `HEALTH_POLL_MS` | `8000` | L2691 | Backend health poll interval. |
| `WEATHER_POLL_MS` | `1800000` | L2244 | Weather refresh (30 min). |
| `NATIVE_STT_SILENCE_FLOOR` | `{complete:2000, possibly:1500, minSession:5000}` | L860-872 | Silence floors cho native STT (không có doc cũ đề cập). |
| `SESSION_KEY` | `'chikku_session'` | L1103 | localStorage key for session. |
| `VOLUME_KEY` | `'chikku_volume'` | L3138 | localStorage key for volume. |
| `TEXT_MAX_CHARS` / `TEXT_WARN_THRESHOLD` | `500` / `400` | L3238-3239 | Text-input panel limits. |

To make any of these configurable, move them into `CHIKKU_CONFIG` and read via
`window.CHIKKU_CONFIG.*` with the listed value as default.",internal,configuration,Configuration,874,Chikku Robotics,techdoc,"Other constants (in `app.js`, not config)","documentation | configuration | Other constants (in `app.js`, not config)",1,2,Chikku_docs/configuration.md,markdown,"Other constants (in `app.js`, not config)"
techdoc:native:native-layer-android-ios,"native — # Native layer (Android & iOS)
> ⚠️ **Thay đổi so với bản cũ:**
> - Sửa bảng Capacitor plugins: SpeechRecognition + Web Speech giờ là **dead path** với config mặc định (`sttEngine:'moonshine'`). Moonshine dùng cho cả online + offline.
> - Thêm cảnh báo `moonshineModel:'base'` là non-streaming (mâu thuẫn mô tả ""streaming"").
> - Xác nhận iOS `Info.plist` thiếu usage strings (code thật, chưa fix).
> - Các claim build/SDK/permission đã verify đúng (xem AUDIT_REPORT.md).

The Capacitor shell, native plugins, permissions, and build steps.
The web app lives in `www/` and is identical across platforms — the differences
are all in `android/` and `ios/`.

For asset preparation (wake word / Moonshine / MiniLM models) see the `npm run`
scripts in [the root README](../README.md#quick-start) and `package.json`.",internal,native,Native,817,Chikku Robotics,techdoc,Native layer (Android & iOS),documentation | native | Native layer (Android & iOS),0,1,Chikku_docs/native.md,markdown,Native layer (Android & iOS)
techdoc:native:app-identity,"native — ## App identity
| | Value |
|--|-------|
| appId | `com.chikkurobotics.chikku` |
| appName | `Chikku` |
| webDir | `www` |
| androidScheme | `http` (cleartext — needed for LAN backend) |

`capacitor.config.json` is the source of truth.

---",internal,native,Native,249,Chikku Robotics,techdoc,App identity,documentation | native | App identity,0,1,Chikku_docs/native.md,markdown,App identity
techdoc:native:capacitor-plugins#p0,"Native — Capacitor plugins
native — ## Capacitor plugins
| Plugin | package.json | Used for | Platform |
|--------|--------------|----------|----------|
| SpeechRecognition | `@capacitor-community/speech-recognition ^5` | Online STT (cloud) — chạy khi `CHIKKU_CONFIG.sttEngine==='native'` + online healthy + chưa fallback. | Android + iOS |
| TextToSpeech | `@capacitor-community/text-to-speech ^3` | Speaking answers (app.js:1167) | Android + iOS |
| App | `@capacitor/app ^5` | Lifecycle, `exitApp()` (app.js:3095) | Android + iOS |
| Preferences | `@capacitor/preferences ^5` | (declared, **not currently used** — app dùng `localStorage`. Xem [architecture.md → Session persistence](architecture.md#session-persistence--localstorage)) | Android + iOS |
| **MoonshineStt** (custom) | *no npm package* | On-device streaming STT — engine chính khi `sttEngine:'moonshine'` (mặc định), hoặc khi offline, hoặc khi native STT fail. Xem bên dưới. | **Android only** |

> ⚠️ **Lazy load + native fallback (mới).** Moonshine giờ chỉ load khi thực sự cần
> (`shouldUseMoonshineSTT()`, app.js:1380):",internal,native,Native,1090,Chikku Robotics,techdoc,Capacitor plugins,documentation | native | Capacitor plugins,0,2,Chikku_docs/native.md,markdown,Capacitor plugins
techdoc:native:capacitor-plugins#p1,"Native — Capacitor plugins
> (`shouldUseMoonshineSTT()`, app.js:1380):
> - `sttEngine:'moonshine'` (default) → Moonshine dùng cho cả online + offline, preload tại boot.
> - `sttEngine:'native'` + online healthy → Moonshine **không** load, mic tự do cho SpeechRecognition.
> - `sttEngine:'native'` + offline → Moonshine lazy-load (cloud STT cần network).
> - `sttEngine:'native'` + native plugin fail start ≥ `NATIVE_STT_FAIL_THRESHOLD` (2) lần → auto fallback sang Moonshine (`runtime.useMoonshineFallback`).
>
> Trước khi native SpeechRecognition start, nhánh native trong `startRecording()`
> tear down bất kỳ Moonshine manager nào còn resident (không đang listen) để tránh
> mic contention — đây là fix cho bug ""native STT không hoạt động vì Moonshine
> chiếm mic"" khi boot detect offline tạm thời rồi backend lên lại.

---",internal,native,Native,826,Chikku Robotics,techdoc,Capacitor plugins,documentation | native | Capacitor plugins,1,2,Chikku_docs/native.md,markdown,Capacitor plugins
techdoc:native:custom-plugin-moonshinestt-android-only,"native — ## Custom plugin: `MoonshineStt` (Android only)
The only custom native code in the repo. A Capacitor plugin wrapping the
[Moonshine Voice SDK](https://github.com/UsefulSensors/moonshine) for on-device
streaming speech-to-text, used in offline mode.

| File | Role |
|------|------|
| `android/app/src/main/java/com/chikkurobotics/chikku/MoonshineSttPlugin.java` | `@CapacitorPlugin(name=""MoonshineStt"")` — load/start/stop/destroy |
| `android/app/src/main/java/com/chikkurobotics/chikku/MainActivity.java` | BridgeActivity; registers `MoonshineSttPlugin` |
| `www/js/offline-stt/moonshine-native.js` | JS bridge — calls `Capacitor.Plugins.MoonshineStt.*` |
| `www/js/offline-stt/index.js` | `OfflineSTTManager` (stitching partials → finals) |",internal,native,Native,751,Chikku Robotics,techdoc,Custom plugin: `MoonshineStt` (Android only),documentation | native | Custom plugin: `MoonshineStt` (Android only),0,1,Chikku_docs/native.md,markdown,Custom plugin: `MoonshineStt` (Android only)
techdoc:native:js-methods-exposed,"native — ### JS methods exposed
| Method | Role |
|--------|------|
| `loadModel({ model })` | Load model from `assets/moonshine/<model>/` (`encoder_model.ort`, `decoder_model_merged.ort`, `tokenizer.bin`). Accepts `tiny \| small \| medium \| base`. **Lazy:** chỉ gọi khi `shouldUseMoonshineSTT()` true (xem callout ở trên). |
| `start()` | Begin streaming transcription (requests `RECORD_AUDIO` first) |
| `stop()` | Stop, keep mic |
| `destroy()` | Full teardown, release mic — used when switching offline → online, hoặc trước khi native SpeechRecognition start, hoặc khi native fallback được clear |",internal,native,Native,602,Chikku Robotics,techdoc,JS methods exposed,documentation | native | JS methods exposed,0,1,Chikku_docs/native.md,markdown,JS methods exposed
techdoc:native:events-sent-to-js-notifylisteners,"native — ### Events sent to JS (`notifyListeners`)
| Event | Payload | Meaning |
|-------|---------|---------|
| `moonshine:partial` | `{ text }` | interim transcript |
| `moonshine:final` | `{ text }` | completed utterance |
| `moonshine:error` | `{ message }` | failure |",internal,native,Native,273,Chikku Robotics,techdoc,Events sent to JS (`notifyListeners`),documentation | native | Events sent to JS (`notifyListeners`),0,1,Chikku_docs/native.md,markdown,Events sent to JS (`notifyListeners`)
techdoc:native:gotcha-register-order,"native — ### Gotcha — register order
In `MainActivity.onCreate()`, `registerPlugin(MoonshineSttPlugin.class)` must
be called **before** `super.onCreate()`. Capacitor 5 consumes the builder inside
`super.onCreate()`, so registering after means `window.Capacitor.Plugins.MoonshineStt`
is `undefined` in the WebView. See the comment in `MainActivity.java`.",internal,native,Native,353,Chikku Robotics,techdoc,Gotcha — register order,documentation | native | Gotcha — register order,0,1,Chikku_docs/native.md,markdown,Gotcha — register order
techdoc:native:model-selection,"native — ### Model selection
| model | arch | mode |
|-------|------|------|
| `tiny`, `small`, `medium` | streaming | real-time partials + finals |
| `base` | non-streaming | transcribes a finished buffer (partials hiếm) |

Set via `CHIKKU_CONFIG.offlineSTT.moonshineModel`. The matching model dir must
be staged by `MOONSHINE_MODEL=<name> npm run prepare:moonshine`.

> ⚠️ **Cấu hình hiện tại = `'base'`** (`config.js:142`) — non-streaming. Kết hợp
> `sttEngine:'moonshine'` (dùng cho cả online) nghĩa là app đang chạy model
> non-streaming cho mọi turn. Nếu muốn streaming thật (partials real-time), set
> `'tiny'`/`'small'`/`'medium'` + re-stage. Xem [TECH_DEBT 6.4](../TECH_DEBT.md#64-).",internal,native,Native,692,Chikku Robotics,techdoc,Model selection,documentation | native | Model selection,0,1,Chikku_docs/native.md,markdown,Model selection
techdoc:native:moonshine-sdk-integration,"native — ### Moonshine SDK integration
- Dependency: `ai.moonshine:moonshine-voice:0.0.69` (Maven Central AAR — no
  local `.aar` in `app/libs/`).
- Bundles native libs `libmoonshine.so` + `libonnxruntime.so` for `arm64-v8a`,
  `armeabi-v7a`, `x86_64`. No NDK/CMake needed.
- Forces `minSdkVersion = 26`.
- `MicTranscriber` owns the mic (16 kHz mono) and segments speech itself — no
  external VAD.

> iOS has **no equivalent** plugin, so offline STT is unavailable there. In
> offline mode on iOS the app shows the text-input panel instead.

---",internal,native,Native,546,Chikku Robotics,techdoc,Moonshine SDK integration,documentation | native | Moonshine SDK integration,0,1,Chikku_docs/native.md,markdown,Moonshine SDK integration
techdoc:native:permissions,native — ## Permissions,internal,native,Native,23,Chikku Robotics,techdoc,Permissions,documentation | native | Permissions,0,1,Chikku_docs/native.md,markdown,Permissions
techdoc:native:android-android-app-src-main-androidmanifest-xml,"native — ### Android — `android/app/src/main/AndroidManifest.xml`
| Permission | Purpose |
|------------|---------|
| `INTERNET` | backend calls + online Web Speech |
| `RECORD_AUDIO` | mic for Moonshine / SpeechRecognition / wake word |
| `MODIFY_AUDIO_SETTINGS` | mic configuration (volume / silent mode) |

Notable app config:
- `usesCleartextTraffic=""true""` + `network_security_config` — allows HTTP to
  the LAN backend (`res/xml/network_security_config.xml`).
- `MainActivity` is `singleTask`, full-screen, hardware-accelerated, with
  `FLAG_KEEP_SCREEN_ON` + immersive sticky UI (kiosk mode).",internal,native,Native,599,Chikku Robotics,techdoc,Android — `android/app/src/main/AndroidManifest.xml`,documentation | native | Android — `android/app/src/main/AndroidManifest.xml`,0,1,Chikku_docs/native.md,markdown,Android — `android/app/src/main/AndroidManifest.xml`
